timestamp,distance_band,detections,total_objects,detection_rate
96.196189,próximo,9,9,1.0
96.196189,médio,18,18,1.0
96.196189,distante,176,176,1.0
96.570655,próximo,9,9,1.0
96.570655,médio,18,18,1.0
96.570655,distante,176,176,1.0
97.006694,próximo,10,10,1.0
97.006694,médio,18,18,1.0
97.006694,distante,176,176,1.0
97.387621,próximo,10,10,1.0
97.387621,médio,18,18,1.0
97.387621,distante,176,176,1.0
97.752927,próximo,11,11,1.0
97.752927,médio,18,18,1.0
97.752927,distante,176,176,1.0
98.065498,próximo,11,11,1.0
98.065498,médio,19,19,1.0
98.065498,distante,176,176,1.0
98.437652,próximo,11,11,1.0
98.437652,médio,19,19,1.0
98.437652,distante,176,176,1.0
98.727627,próximo,11,11,1.0
98.727627,médio,20,20,1.0
98.727627,distante,176,176,1.0
99.083335,próximo,11,11,1.0
99.083335,médio,20,20,1.0
99.083335,distante,176,176,1.0
99.44864,próximo,11,11,1.0
99.44864,médio,21,21,1.0
99.44864,distante,176,176,1.0
99.828025,próximo,11,11,1.0
99.828025,médio,21,21,1.0
99.828025,distante,176,176,1.0
100.25044,próximo,11,11,1.0
100.25044,médio,21,21,1.0
100.25044,distante,176,176,1.0
100.637512,próximo,11,11,1.0
100.637512,médio,21,21,1.0
100.637512,distante,176,176,1.0
100.926902,próximo,11,11,1.0
100.926902,médio,21,21,1.0
